,0
253455,1919
253456,2989
253457,-1
253458,3096
253459,-1
253460,2752
253461,6410
253462,4282
253463,2418
253464,9297
253465,6086
253466,4811
253467,8068
253468,983
253469,1028
253470,1010
253471,5020
253472,5905
253473,6705
253474,2311
253475,9784
253476,7795
253477,1213
253478,4002
253479,197
253480,9748
253481,320
253482,215
253483,7441
253484,4541
253485,417
253486,4537
253487,9616
253488,4737
253489,6252
253490,7745
253491,2157
253492,8188
253493,9886
253494,6252
253495,-1
253496,5346
253497,3147
253498,4282
253499,2016
253500,5397
253501,5685
253502,4703
253503,7435
253504,9928
253505,-1
253506,98
253507,6375
253508,1790
253509,1537
253510,7664
253511,2935
253512,430
253513,6335
253514,7272
253515,6414
253516,293
253517,840
253518,1026
253519,-1
253520,2407
253521,6788
253522,2752
253523,2756
253524,983
253525,281
253526,5221
253527,1935
253528,9243
253529,5854
253530,5634
253531,6491
253532,2879
253533,3854
253534,8049
253535,8411
253536,7291
253537,5383
253538,2158
253539,9794
253540,2256
253541,379
253542,9722
253543,5443
253544,3785
253545,4440
253546,1926
253547,1613
253548,9443
253549,9586
253550,9802
253551,1835
253552,2546
253553,657
253554,2935
253555,6352
253556,2685
253557,7340
253558,8167
253559,7250
253560,3804
253561,2935
253562,3605
253563,8817
253564,7714
253565,695
253566,8698
253567,2418
253568,3677
253569,1186
253570,54
253571,7582
253572,1334
253573,8147
253574,7250
253575,8832
253576,3985
253577,2935
253578,2441
253579,2759
253580,524
253581,7779
253582,4309
253583,2982
253584,8832
253585,7567
253586,8259
253587,2387
253588,7250
253589,6753
253590,2124
253591,8576
253592,5429
253593,7994
253594,4315
253595,8719
253596,3299
253597,7032
253598,3505
253599,5434
253600,4282
253601,293
253602,6259
253603,8306
253604,7104
253605,815
253606,8872
253607,6703
253608,7457
253609,2935
253610,7174
253611,8832
253612,2362
253613,9029
253614,3441
253615,8474
253616,7001
253617,2935
253618,9992
253619,3728
253620,5408
253621,1924
253622,2630
253623,7933
253624,9320
253625,1682
253626,2508
253627,9524
253628,7443
253629,-1
253630,663
253631,6123
253632,1445
253633,3012
253634,9093
253635,9575
253636,9498
253637,3190
253638,4470
253639,9793
253640,272
253641,3591
253642,2091
253643,5937
253644,5682
253645,7457
253646,-1
253647,983
253648,6015
253649,-1
253650,8938
253651,2247
253652,6775
253653,3668
253654,8182
253655,4921
253656,4280
253657,2294
253658,8315
253659,6902
253660,9297
253661,3089
253662,5837
253663,-1
253664,5436
253665,322
253666,5408
253667,344
253668,8823
253669,1539
253670,8575
253671,7688
253672,1145
253673,8315
253674,1668
253675,6669
253676,9120
253677,2935
253678,2500
253679,5394
253680,4203
253681,3654
253682,703
253683,8066
253684,2989
253685,3299
253686,7753
253687,7501
253688,6853
253689,7614
253690,9183
253691,9247
253692,8839
253693,2210
253694,4282
253695,2236
253696,4581
253697,635
253698,8818
253699,894
253700,3491
253701,1365
253702,6009
253703,8184
253704,267
253705,2582
253706,1214
253707,7112
253708,1610
253709,6724
253710,2212
253711,6991
253712,4300
253713,9722
253714,4419
253715,7133
253716,4206
253717,8315
253718,2935
253719,2935
253720,1286
253721,4233
253722,2148
253723,6933
253724,7668
253725,2935
253726,8409
253727,3404
253728,29
253729,2543
253730,4150
253731,6993
253732,6047
253733,6414
253734,8817
253735,8850
253736,6661
253737,2139
253738,8527
253739,6182
253740,7814
253741,9233
253742,6182
253743,6107
253744,3815
253745,5939
253746,7760
253747,9319
253748,2596
253749,5116
253750,2935
253751,7029
253752,6822
253753,620
253754,9250
253755,7927
253756,4296
253757,5221
253758,10039
253759,3340
253760,-1
253761,9172
253762,6657
253763,6075
253764,3823
253765,5070
253766,6886
253767,7250
253768,9194
253769,5
253770,9262
253771,2935
253772,6343
253773,4512
253774,9297
253775,7259
253776,5634
253777,6624
253778,6976
253779,1272
253780,7812
253781,7653
253782,2497
253783,6661
253784,9836
253785,1145
253786,7967
253787,2702
253788,1896
253789,6104
253790,8447
253791,6102
253792,6559
253793,8182
253794,4720
253795,7984
253796,8187
253797,293
253798,4016
253799,6927
253800,9444
253801,3583
253802,6116
253803,2896
253804,3224
253805,3808
253806,7389
253807,2274
253808,3146
253809,5682
253810,5305
253811,1529
253812,6121
253813,7421
253814,1682
253815,4166
253816,731
253817,1291
253818,3775
253819,1473
253820,2935
253821,3465
253822,7359
253823,2421
253824,5584
253825,6828
253826,6926
253827,6661
253828,2293
253829,8875
253830,7641
253831,2704
253832,6402
253833,7460
253834,7294
253835,378
253836,7357
253837,7163
253838,983
253839,7579
253840,3651
253841,1732
253842,1597
253843,4889
253844,9274
253845,9883
253846,158
253847,1570
253848,3461
253849,4682
253850,7269
253851,3662
253852,9029
253853,2259
253854,756
253855,448
253856,963
253857,9652
253858,9149
253859,6086
253860,2158
253861,8606
253862,9557
253863,1635
253864,1321
253865,2935
253866,7176
253867,4579
253868,4304
253869,6998
253870,4798
253871,7037
253872,3859
253873,6037
253874,7457
253875,8182
253876,3808
253877,2769
253878,1525
253879,4984
253880,1547
253881,7175
253882,262
253883,6661
253884,9610
253885,478
253886,8034
253887,566
253888,1926
253889,5871
253890,635
253891,4513
253892,8509
253893,7719
253894,5028
253895,7676
253896,2989
253897,5634
253898,9029
253899,727
253900,4675
253901,2935
253902,342
253903,2925
253904,2879
253905,5262
253906,4269
253907,3632
253908,7326
253909,8890
253910,7858
253911,9443
253912,2418
253913,1414
253914,2354
253915,4293
253916,7330
253917,6075
253918,5892
253919,2502
253920,2432
253921,5105
253922,2175
253923,3630
253924,5485
253925,6917
253926,5020
253927,2935
253928,5448
253929,485
253930,2459
253931,7039
253932,5594
253933,5502
253934,-1
253935,9262
253936,9514
253937,8444
253938,3112
253939,9652
253940,2935
253941,5584
253942,2328
253943,3805
253944,4311
253945,6933
253946,9308
253947,2985
253948,5038
253949,2935
253950,6684
253951,1171
253952,984
253953,2935
253954,4055
253955,3155
253956,4279
253957,3975
253958,9277
253959,1731
253960,2423
253961,5577
253962,9993
253963,1120
253964,3990
253965,2448
253966,9128
253967,5685
253968,9444
253969,1682
253970,6047
253971,2549
253972,9279
253973,9398
253974,2751
253975,6743
253976,2935
253977,6842
253978,6835
253979,6568
253980,6991
253981,8482
253982,3328
253983,3607
253984,7295
253985,9376
253986,1719
253987,4819
253988,4268
253989,7146
253990,877
253991,668
253992,6997
253993,2100
253994,3461
253995,7779
253996,754
253997,2125
253998,2935
253999,2935
254000,4573
254001,9316
254002,8640
254003,6084
254004,7844
254005,9297
254006,254
254007,8066
254008,8725
254009,320
254010,9569
254011,3212
254012,272
254013,6075
254014,3675
254015,7918
254016,1822
254017,8136
254018,409
254019,4252
254020,4285
254021,1491
254022,-1
254023,2630
254024,7010
254025,9569
254026,3791
254027,7250
254028,8498
254029,748
254030,320
254031,7166
254032,6661
254033,9145
254034,-1
254035,2935
254036,978
254037,3651
254038,2274
254039,4573
254040,8957
254041,6998
254042,5631
254043,9279
254044,2794
254045,378
254046,4675
254047,4115
254048,9144
254049,8732
254050,2989
254051,8518
254052,7291
254053,9443
254054,5581
254055,7196
254056,2071
254057,9839
254058,5634
254059,2609
254060,6532
254061,5047
254062,1930
254063,5137
254064,7291
254065,8315
254066,5552
254067,4470
254068,6002
254069,4470
254070,5968
254071,517
254072,5993
254073,6029
254074,3778
254075,417
254076,1926
254077,2281
254078,2935
254079,550
254080,6555
254081,5408
254082,4203
254083,5189
254084,9262
254085,3492
254086,6734
254087,2515
254088,4556
254089,4460
254090,8084
254091,2271
254092,1926
254093,6217
254094,7999
254095,635
254096,2164
254097,2600
254098,9464
254099,5918
254100,3096
254101,7521
254102,1249
254103,1910
254104,1256
254105,1993
254106,8874
254107,6991
254108,-1
254109,6777
254110,5802
254111,3069
254112,7432
254113,2297
254114,5221
254115,1054
254116,-1
254117,5776
254118,-1
254119,2538
254120,8518
254121,5477
254122,5786
254123,2935
254124,2056
254125,1926
254126,1120
254127,205
254128,7148
254129,9330
254130,9262
254131,5105
254132,9297
254133,5837
254134,7933
254135,6921
254136,7441
254137,7357
254138,9673
254139,2137
254140,6568
254141,2935
254142,9718
254143,8274
254144,5604
254145,7237
254146,362
254147,7865
254148,7201
254149,2416
254150,9748
254151,8874
254152,1790
254153,1295
254154,5206
254155,1461
254156,7850
254157,8904
254158,422
254159,4291
254160,1616
254161,4902
254162,9297
254163,2909
254164,2193
254165,984
254166,9545
254167,-1
254168,8543
254169,8875
254170,3108
254171,9136
254172,9120
254173,1001
254174,2345
254175,6777
254176,1475
254177,9802
254178,9113
254179,1948
254180,5408
254181,2078
254182,7844
254183,-1
254184,2386
254185,2729
254186,582
254187,9444
254188,2775
254189,2514
254190,7387
254191,5907
254192,1789
254193,7066
254194,4174
254195,8778
254196,2382
254197,2418
254198,5220
254199,8572
254200,6532
254201,7250
254202,7894
254203,2989
254204,8518
254205,9164
254206,9120
254207,5014
254208,4166
254209,8835
254210,373
254211,7693
254212,8518
254213,2504
254214,2888
254215,8003
254216,6028
254217,1112
254218,6919
254219,5047
254220,7443
254221,3442
254222,223
254223,3570
254224,6874
254225,2882
254226,2935
254227,6933
254228,2620
254229,7250
254230,2600
254231,910
254232,642
254233,4486
254234,2074
254235,2418
254236,4830
254237,1491
254238,8173
254239,2870
254240,2748
254241,9713
254242,1395
254243,7441
254244,5264
254245,2976
254246,9297
254247,1332
254248,8643
254249,9008
254250,1747
254251,3625
254252,2226
254253,4579
254254,501
254255,6599
254256,321
254257,317
254258,6175
254259,7740
254260,9297
254261,774
254262,9262
254263,2538
254264,8702
254265,6259
254266,7573
254267,3580
254268,7302
254269,637
254270,2500
254271,-1
254272,1063
254273,9279
254274,4678
254275,1106
254276,-1
254277,3232
254278,6410
254279,5682
254280,2827
254281,3655
254282,6979
254283,2091
254284,9373
254285,2935
254286,2459
254287,7779
254288,4817
254289,637
254290,315
254291,2898
254292,4943
254293,404
254294,8503
254295,7359
254296,2888
254297,4905
254298,6293
254299,3320
254300,8822
254301,3591
254302,9297
254303,6871
254304,8990
254305,9887
254306,7239
254307,7359
254308,4282
254309,588
254310,2272
254311,8103
254312,2567
254313,582
254314,6528
254315,6663
254316,6663
254317,2988
254318,6666
254319,9536
254320,3783
254321,8518
254322,7693
254323,1797
254324,1926
254325,4309
254326,3949
254327,1728
254328,2882
254329,7522
254330,5507
254331,5210
254332,378
254333,2328
254334,3874
254335,2387
254336,3687
254337,9731
254338,8408
254339,8987
254340,2988
254341,7387
254342,9076
254343,2275
254344,8850
254345,8852
254346,8363
254347,6826
254348,3492
254349,8852
254350,7295
254351,8643
254352,7295
254353,2387
254354,6246
254355,6044
254356,6959
254357,7250
254358,4229
254359,3492
254360,7795
254361,5480
254362,9391
254363,4382
254364,3020
254365,7197
254366,7115
254367,6219
254368,1501
254369,3228
254370,3657
254371,2257
254372,4637
254373,5032
254374,7561
254375,6991
254376,5408
254377,1926
254378,515
254379,9802
254380,9931
254381,9773
254382,320
254383,5462
254384,3989
254385,685
254386,169
254387,5688
254388,8946
254389,351
254390,2368
254391,3426
254392,9589
254393,8872
254394,3810
254395,9450
254396,-1
254397,2935
254398,3334
254399,2935
254400,1214
254401,9748
254402,2421
254403,10092
254404,8574
254405,960
254406,8844
254407,2935
254408,7123
254409,2870
254410,3314
254411,7121
254412,5384
254413,1382
254414,2789
254415,4875
254416,8516
254417,4282
254418,9511
254419,8444
254420,4027
254421,-1
254422,7708
254423,1223
254424,7764
254425,8589
254426,5476
254427,3916
254428,1873
254429,6398
254430,764
254431,2935
254432,2387
254433,8818
254434,1155
254435,2876
254436,8857
254437,744
254438,7853
254439,2752
254440,357
254441,9853
254442,6220
254443,1473
254444,5410
254445,6926
254446,1
254447,2220
254448,3744
254449,2181
254450,7815
254451,7108
254452,5295
254453,3668
254454,5378
254455,6306
254456,3724
254457,3813
254458,3012
254459,3909
254460,2752
254461,4792
254462,2226
254463,6338
254464,4645
254465,7235
254466,4728
254467,378
254468,2803
254469,4726
254470,815
254471,559
254472,5938
254473,6500
254474,5388
254475,2204
254476,8783
254477,3819
254478,4181
254479,8313
254480,8898
254481,2743
254482,9480
254483,2583
254484,5408
254485,3728
254486,2226
254487,2226
254488,4045
254489,-1
254490,3991
254491,9518
254492,9352
254493,3644
254494,635
254495,3786
254496,8643
254497,4980
254498,8313
254499,4644
254500,6450
254501,2989
254502,7359
254503,1473
254504,4665
254505,8065
254506,7334
254507,7357
254508,422
254509,9607
254510,1332
254511,9120
254512,6926
254513,3830
254514,7731
254515,3742
254516,8518
254517,9312
254518,7859
254519,-1
254520,2225
254521,3801
254522,344
254523,8444
254524,5690
254525,3808
254526,1781
254527,9722
254528,28
254529,2988
254530,2152
254531,1018
254532,567
254533,2314
254534,1301
254535,6991
254536,4442
254537,728
254538,1058
254539,7933
254540,3775
254541,1054
254542,2168
254543,729
254544,1523
254545,4839
254546,1491
254547,7162
254548,3830
254549,635
254550,635
254551,2362
254552,983
254553,5311
254554,4927
254555,6246
254556,9297
254557,2282
254558,2849
254559,6998
254560,4901
254561,8384
254562,8037
254563,7115
254564,7335
254565,845
254566,5837
254567,3989
254568,5695
254569,5071
254570,635
254571,605
254572,7176
254573,7250
254574,5812
254575,343
254576,3059
254577,2935
254578,1668
254579,6686
254580,8527
254581,3989
254582,7396
254583,379
254584,4309
254585,8394
254586,8351
254587,8643
254588,4431
254589,3345
254590,2855
254591,3787
254592,5877
254593,2876
254594,2264
254595,9183
254596,2713
254597,2935
254598,5681
254599,1801
254600,582
254601,979
254602,1247
254603,7164
254604,1677
254605,6930
254606,16
254607,3742
254608,2630
254609,760
254610,2198
254611,1395
254612,1312
254613,8188
254614,3441
254615,6589
254616,1810
254617,4309
254618,2233
254619,8543
254620,2281
254621,4309
254622,9279
254623,4579
254624,5553
254625,3598
254626,7906
254627,7032
254628,264
254629,4642
254630,4499
254631,9988
254632,2172
254633,1790
254634,8246
254635,7815
254636,5682
254637,2989
254638,6697
254639,6700
254640,9233
254641,-1
254642,2139
254643,9440
254644,8147
254645,2048
254646,2251
254647,4146
254648,2196
254649,4410
254650,9029
254651,7795
254652,2243
254653,9262
254654,2396
254655,4186
254656,4157
254657,2341
254658,50
254659,7607
254660,4285
254661,9720
254662,3808
254663,2893
254664,3495
254665,5783
254666,85
254667,971
254668,4282
254669,5221
254670,4045
254671,647
254672,2919
254673,1616
254674,2560
254675,1350
254676,4269
254677,6174
254678,3173
254679,4296
254680,8778
254681,2888
254682,2935
254683,4441
254684,7237
254685,2618
254686,1926
254687,8475
254688,9592
254689,3145
254690,1392
254691,7719
254692,4419
254693,8474
254694,5786
254695,7295
254696,2935
254697,2405
254698,8643
254699,4943
254700,1790
254701,2935
254702,8843
254703,7003
254704,4481
254705,8551
254706,9164
254707,3949
254708,408
254709,7443
254710,2234
254711,2935
254712,2888
254713,5609
254714,9731
254715,4579
254716,3096
254717,4756
254718,871
254719,5107
254720,3985
254721,5376
254722,9297
254723,2935
254724,5408
254725,5695
254726,9029
254727,6252
254728,2305
254729,6252
254730,2387
254731,7119
254732,2935
254733,2935
254734,4470
254735,7881
254736,9672
254737,8306
254738,4293
254739,2627
254740,379
254741,2888
254742,6147
254743,7250
254744,2888
254745,-1
254746,8904
254747,9507
254748,9735
254749,638
254750,8109
254751,983
254752,7541
254753,3320
254754,7396
254755,1682
254756,8173
254757,6015
254758,8244
254759,2888
254760,-1
254761,6410
254762,2293
254763,6785
254764,4397
254765,3130
254766,6551
254767,8280
254768,-1
254769,226
254770,2935
254771,1837
254772,1541
254773,4949
254774,2482
254775,6776
254776,7214
254777,9748
254778,3950
254779,1097
254780,8365
254781,3829
254782,5631
254783,6048
254784,3819
254785,4547
254786,2876
254787,5567
254788,9289
254789,8643
254790,-1
254791,5265
254792,6015
254793,5939
254794,5127
254795,381
254796,6324
254797,1491
254798,7250
254799,2618
254800,4459
254801,4309
254802,2024
254803,7719
254804,4904
254805,1089
254806,9575
254807,1491
254808,-1
254809,2972
254810,2989
254811,4470
254812,2074
254813,7357
254814,6926
254815,7693
254816,4535
254817,1539
254818,5682
254819,3656
254820,2188
254821,7369
254822,8675
254823,3096
254824,1628
254825,7719
254826,5696
254827,9131
254828,5682
254829,1381
254830,1707
254831,8139
254832,2376
254833,5838
254834,5682
254835,5192
254836,2599
254837,3512
254838,9793
254839,-1
254840,7119
254841,9599
254842,3224
254843,-1
254844,1062
254845,5548
254846,2300
254847,9525
254848,3425
254849,1339
254850,5305
254851,2885
254852,3677
254853,2583
254854,4833
254855,7250
254856,3991
254857,9212
254858,8518
254859,3676
254860,3773
254861,681
254862,8797
254863,417
254864,226
254865,1452
254866,8890
254867,3080
254868,8082
254869,8652
254870,2418
254871,-1
254872,4980
254873,9120
254874,2297
254875,4157
254876,7457
254877,-1
254878,9141
254879,4756
254880,3812
254881,1195
254882,64
254883,1473
254884,8496
254885,2935
254886,5835
254887,7291
254888,6121
254889,2600
254890,2935
254891,855
254892,7664
254893,5047
254894,620
254895,7317
254896,5755
254897,365
254898,9029
254899,1435
254900,9444
254901,-1
254902,3619
254903,3441
254904,2935
254905,6608
254906,5634
254907,2752
254908,5025
254909,1616
254910,4872
254911,2716
254912,5716
254913,9380
254914,8734
254915,7980
254916,735
254917,8897
254918,2387
254919,8050
254920,2197
254921,7930
254922,3421
254923,9948
254924,7664
254925,2935
254926,7719
254927,762
254928,558
254929,4491
254930,8147
254931,4674
254932,3852
254933,1104
254934,9380
254935,5219
254936,7237
254937,4156
254938,1491
254939,710
254940,7457
254941,1054
254942,379
254943,306
254944,4554
254945,3765
254946,1139
254947,2697
254948,8994
254949,7115
254950,7115
254951,1686
254952,1682
254953,5358
254954,6782
254955,7770
254956,1850
254957,2275
254958,7739
254959,6701
254960,1491
254961,9630
254962,7441
254963,-1
254964,394
254965,1341
254966,1020
254967,226
254968,8487
254969,4932
254970,9239
254971,2627
254972,2249
254973,2752
254974,1784
254975,8461
254976,2493
254977,4900
254978,3096
254979,7191
254980,2507
254981,320
254982,1682
254983,1682
254984,7551
254985,9399
254986,9390
254987,8178
254988,2236
254989,7727
254990,9323
254991,6926
254992,399
254993,7364
254994,-1
254995,7295
254996,882
254997,9009
254998,5477
254999,5408
255000,1926
255001,4932
255002,-1
255003,390
255004,6949
255005,6774
255006,3799
255007,2752
255008,8232
255009,740
255010,4551
255011,1399
255012,4896
255013,3819
255014,6661
255015,9920
255016,9373
255017,4293
255018,5259
255019,-1
255020,8794
255021,5147
255022,4223
255023,4943
255024,7003
255025,2530
255026,4285
255027,6191
255028,264
255029,1641
255030,945
255031,7004
255032,4155
255033,5581
255034,7297
255035,30
255036,2853
255037,2518
255038,243
255039,4844
255040,2297
255041,911
255042,2416
255043,8643
255044,9599
255045,6734
255046,3665
255047,642
255048,2935
255049,4677
255050,9599
255051,7870
255052,4716
255053,635
255054,2535
255055,6544
255056,8195
255057,669
255058,6111
255059,9662
255060,900
255061,8832
255062,9813
255063,6317
255064,8396
255065,2935
255066,4270
255067,2236
255068,4932
255069,9848
255070,2989
255071,4887
255072,2650
255073,4498
255074,4888
255075,1092
255076,648
255077,3027
255078,4733
255079,2387
255080,4205
255081,6880
255082,7743
255083,7441
255084,3149
255085,1491
255086,3949
255087,1596
255088,3949
255089,5358
255090,1491
255091,6926
255092,4163
255093,3075
255094,1113
255095,5512
255096,8643
255097,4460
255098,8970
255099,7745
255100,5688
255101,7387
255102,2789
255103,9918
255104,1135
255105,3529
255106,1895
255107,8066
255108,9577
255109,4984
255110,8824
255111,2256
255112,2588
255113,6049
255114,7070
255115,2588
255116,8131
255117,4158
255118,9539
255119,6998
255120,2759
255121,8250
255122,3617
255123,9659
255124,2630
255125,5627
255126,3823
255127,559
255128,-1
255129,4285
255130,2202
255131,7029
255132,4579
255133,7424
255134,6329
255135,4340
255136,3645
255137,2024
255138,2935
255139,4206
255140,2888
255141,2935
255142,7664
255143,4395
255144,2935
255145,7452
255146,5284
255147,6976
255148,2752
255149,3536
255150,9141
255151,2588
255152,2925
255153,1175
255154,6121
255155,2352
255156,8147
255157,4650
255158,9814
255159,2362
255160,2627
255161,1765
255162,5964
255163,1682
255164,6
255165,8363
255166,7115
255167,8875
255168,7163
255169,5933
255170,7457
255171,8543
255172,2935
255173,4285
255174,2583
255175,2555
255176,852
255177,4309
255178,9724
255179,1456
255180,7115
255181,3949
255182,379
255183,4269
255184,7779
255185,5026
255186,5685
255187,6164
255188,1368
255189,1457
255190,5433
255191,3825
255192,3630
255193,1129
255194,5832
255195,8890
255196,3512
255197,2935
255198,2935
255199,8482
255200,2474
255201,9443
255202,2888
255203,7693
255204,9262
255205,4285
255206,4273
255207,1547
255208,2244
255209,3492
255210,6991
255211,2438
255212,6991
255213,485
255214,635
255215,9323
255216,9320
255217,7693
255218,7721
255219,5805
255220,2989
255221,-1
255222,2740
255223,6857
255224,2935
255225,8077
255226,2627
255227,7250
255228,635
255229,306
255230,4731
255231,2989
255232,8554
255233,2794
255234,4366
255235,6828
255236,8852
255237,7348
255238,5374
255239,8518
255240,9767
255241,8750
255242,8163
255243,320
255244,7739
255245,3749
255246,4268
255247,1200
255248,442
255249,2627
255250,2912
255251,5634
255252,5020
255253,3212
255254,7779
255255,1956
255256,7779
255257,6926
255258,9814
255259,5650
255260,56
255261,10004
255262,177
255263,187
255264,7042
255265,4413
255266,2650
255267,2026
255268,-1
255269,4206
255270,7303
255271,7291
255272,7250
255273,9277
255274,6998
255275,3061
255276,-1
255277,6997
255278,8875
255279,4830
255280,5438
255281,647
255282,9443
255283,2362
255284,8787
255285,2445
255286,983
255287,1937
255288,2400
255289,7112
255290,1838
255291,2998
255292,6832
255293,833
255294,732
255295,4485
255296,2935
255297,3228
255298,9814
255299,9113
255300,5028
255301,7861
255302,2752
255303,7163
255304,7115
255305,3150
255306,3438
255307,687
255308,7702
255309,6246
255310,6620
255311,3543
255312,1838
255313,928
255314,4078
255315,293
255316,7898
255317,2032
255318,7536
255319,306
255320,6532
255321,4513
255322,4718
255323,4615
255324,1077
255325,7556
255326,9522
255327,3683
255328,8190
255329,5020
255330,4282
255331,9625
255332,5976
255333,1525
255334,635
255335,3798
255336,351
255337,3997
255338,7119
255339,4282
255340,8327
255341,2935
255342,5879
255343,7700
255344,5502
255345,9571
255346,8475
255347,518
255348,9851
255349,1335
255350,9297
255351,3808
255352,7003
255353,9929
255354,5682
255355,2238
255356,-1
255357,2023
255358,838
255359,2164
255360,9467
255361,1097
255362,9048
255363,5688
255364,2939
255365,3786
255366,833
255367,780
255368,1063
255369,6777
255370,5408
255371,417
255372,8737
255373,4541
255374,1679
255375,448
255376,320
255377,6825
255378,3771
255379,6316
255380,7359
255381,4224
255382,1926
255383,9994
255384,823
255385,1354
255386,880
255387,7482
255388,1931
255389,2756
255390,9376
255391,1403
255392,7551
255393,2609
255394,3662
255395,2421
255396,2935
255397,5685
255398,4751
255399,7676
255400,9700
255401,1095
255402,3989
255403,7486
255404,604
255405,6063
255406,2441
255407,6684
255408,4269
255409,7250
255410,6184
255411,3240
255412,6236
255413,2935
255414,2239
255415,7779
255416,5137
255417,9120
255418,1036
255419,8930
255420,3808
255421,4378
255422,9297
255423,6998
255424,8818
255425,9467
255426,8864
255427,3961
255428,6862
255429,3195
255430,4232
255431,2404
255432,2989
255433,4594
255434,6544
255435,6544
255436,3013
255437,9731
255438,2225
255439,-1
255440,3321
255441,438
255442,3637
255443,7744
255444,360
255445,6686
255446,3492
255447,2904
255448,8108
255449,1347
255450,4269
255451,9918
255452,1669
255453,8126
255454,6991
255455,9503
255456,9320
255457,1682
255458,2538
255459,3989
255460,5624
255461,7125
255462,1790
255463,6395
255464,6008
255465,8246
255466,5685
255467,5315
255468,2540
255469,4269
255470,2935
255471,6121
255472,6882
255473,417
255474,4016
255475,3567
255476,2226
255477,3075
255478,756
255479,3224
255480,1335
255481,4505
255482,4492
255483,3601
255484,7531
255485,1834
255486,4311
255487,2441
255488,7817
255489,3104
255490,8912
255491,4767
255492,8019
255493,4397
255494,5099
255495,7291
255496,6189
255497,9652
255498,2935
255499,1491
255500,2759
255501,7642
255502,7779
255503,4708
255504,481
255505,6544
255506,-1
255507,8284
255508,2789
255509,3031
255510,2588
255511,9577
255512,8147
255513,-1
255514,5731
255515,3718
255516,6719
255517,9135
255518,3150
255519,264
255520,4723
255521,8108
255522,404
255523,9016
255524,7779
255525,7250
255526,3687
255527,3458
255528,8475
255529,756
255530,-1
255531,7162
255532,5901
255533,1621
255534,3537
255535,1466
255536,2989
255537,6959
255538,9804
255539,9696
255540,4425
255541,2162
255542,264
255543,8170
255544,8843
255545,5689
255546,2935
255547,5582
255548,620
255549,4309
255550,2935
255551,3668
255552,4182
255553,224
255554,2362
255555,5031
255556,2371
255557,180
255558,9748
255559,6935
255560,3349
255561,1596
255562,9984
255563,9165
255564,-1
255565,9802
255566,9793
255567,9956
255568,4203
255569,2364
255570,1557
255571,3096
255572,9297
255573,80
255574,8518
255575,9697
255576,6926
255577,566
255578,7117
255579,7676
255580,5997
255581,7819
255582,8614
255583,2896
255584,9467
255585,8875
255586,6858
255587,2281
255588,2279
255589,2627
255590,3002
255591,2128
255592,8737
255593,9237
255594,6665
255595,4382
255596,5029
255597,7693
255598,924
255599,9832
255600,9905
255601,7837
255602,6015
255603,2982
255604,5691
255605,2226
255606,1573
255607,7247
255608,204
255609,9154
255610,8297
255611,296
255612,6317
255613,1999
255614,7334
255615,3564
255616,128
255617,8518
255618,8261
255619,2752
255620,1616
255621,1019
255622,-1
255623,558
255624,9165
255625,555
255626,9418
255627,6790
255628,442
255629,1729
255630,3131
255631,7441
255632,9113
255633,8835
255634,7424
255635,635
255636,1559
255637,2270
255638,7693
255639,5769
255640,2198
255641,320
255642,8852
255643,2012
255644,2760
255645,7004
255646,4154
255647,4164
255648,9619
255649,2143
255650,8226
255651,3751
255652,4745
255653,2935
255654,4479
255655,4156
255656,2567
255657,1533
255658,5222
255659,5477
255660,4030
255661,9592
255662,951
255663,9619
255664,9030
255665,4650
255666,3761
255667,357
255668,5080
255669,5127
255670,5390
255671,3178
255672,7291
255673,3978
255674,7682
255675,5287
255676,9297
255677,3149
255678,4269
255679,5408
255680,8236
255681,8155
255682,6269
255683,4269
255684,4805
255685,2612
255686,2848
255687,7476
255688,5408
255689,5662
255690,2200
255691,5023
255692,9164
255693,3096
255694,2630
255695,2421
255696,2221
255697,1473
255698,5577
255699,4229
255700,6891
255701,2935
255702,9599
255703,9984
255704,-1
255705,2616
255706,4579
255707,3808
255708,2989
255709,3645
255710,4268
255711,7567
255712,797
255713,6006
255714,3767
255715,5773
255716,5288
255717,4579
255718,6857
255719,5446
255720,4656
255721,6677
255722,7115
255723,3296
255724,8216
255725,7295
255726,7410
255727,4980
255728,976
255729,6410
255730,2612
255731,8183
255732,1012
255733,442
255734,3665
255735,572
255736,7841
255737,7311
255738,359
255739,623
255740,2230
255741,5206
255742,4537
255743,7842
255744,5227
255745,-1
255746,8394
255747,-1
255748,9114
255749,3204
255750,6924
255751,6453
255752,6121
255753,2751
255754,4371
255755,4579
255756,2752
255757,559
255758,1021
255759,3822
255760,-1
255761,-1
255762,-1
255763,8890
255764,8890
255765,9029
255766,6084
255767,7396
255768,3704
255769,6600
255770,2557
255771,1995
255772,3767
255773,5233
255774,3830
255775,6084
255776,6590
255777,935
255778,2134
255779,4212
255780,9273
255781,6323
255782,5590
255783,4342
255784,4461
255785,6324
255786,4903
255787,3474
255788,4847
255789,9771
255790,9458
255791,6414
255792,3687
255793,5663
255794,2016
255795,2122
255796,3429
255797,4888
255798,9720
255799,2888
255800,3567
255801,2685
255802,5105
255803,6141
255804,8272
255805,-1
255806,3438
255807,5688
255808,8249
255809,4833
255810,8250
255811,983
255812,4888
255813,7295
255814,8363
255815,582
255816,8467
255817,4269
255818,5682
255819,3548
255820,1686
255821,9577
255822,3135
255823,1070
255824,1001
